"Cycle 0:#010:XPS Survey"
,Characteristic Energy eV,1.486680e+03,Acquisition Time s,1.000000e-01
Name,,
Position,,
FWHM,,
Area,,
Lineshape,,
K.E.,Counts,,B.E.,CPS
9.656000e+02,1.391720e+03,,5.210800e+02,1.391720e+04
9.666000e+02,1.450660e+03,,5.200800e+02,1.450660e+04
9.676000e+02,1.424570e+03,,5.190800e+02,1.424570e+04
9.686000e+02,1.466430e+03,,5.180800e+02,1.466430e+04
9.696000e+02,1.442050e+03,,5.170800e+02,1.442050e+04
9.706000e+02,1.409370e+03,,5.160800e+02,1.409370e+04
9.716000e+02,1.414290e+03,,5.150800e+02,1.414290e+04
9.726000e+02,1.402040e+03,,5.140800e+02,1.402040e+04
9.736000e+02,1.434580e+03,,5.130800e+02,1.434580e+04
9.746000e+02,1.490690e+03,,5.120800e+02,1.490690e+04
9.756000e+02,1.440050e+03,,5.110800e+02,1.440050e+04
9.766000e+02,1.478790e+03,,5.100800e+02,1.478790e+04
9.776000e+02,1.373850e+03,,5.090800e+02,1.373850e+04
9.786000e+02,1.480250e+03,,5.080800e+02,1.480250e+04
9.796000e+02,1.513300e+03,,5.070800e+02,1.513300e+04
9.806000e+02,1.473080e+03,,5.060800e+02,1.473080e+04
9.816000e+02,1.466380e+03,,5.050800e+02,1.466380e+04
9.826000e+02,1.490090e+03,,5.040800e+02,1.490090e+04
9.836000e+02,1.501280e+03,,5.030800e+02,1.501280e+04
9.846000e+02,1.448020e+03,,5.020800e+02,1.448020e+04
9.856000e+02,1.413250e+03,,5.010800e+02,1.413250e+04
9.866000e+02,1.429070e+03,,5.000800e+02,1.429070e+04
9.876000e+02,1.415660e+03,,4.990800e+02,1.415660e+04
9.886000e+02,1.444510e+03,,4.980800e+02,1.444510e+04
9.896000e+02,1.356840e+03,,4.970800e+02,1.356840e+04
9.906000e+02,1.436570e+03,,4.960800e+02,1.436570e+04
9.916000e+02,1.437990e+03,,4.950800e+02,1.437990e+04
9.926000e+02,1.362610e+03,,4.940800e+02,1.362610e+04
9.936000e+02,1.407370e+03,,4.930800e+02,1.407370e+04
9.946000e+02,1.490100e+03,,4.920800e+02,1.490100e+04
9.956000e+02,1.401910e+03,,4.910800e+02,1.401910e+04
9.966000e+02,1.508310e+03,,4.900800e+02,1.508310e+04
9.976000e+02,1.440700e+03,,4.890800e+02,1.440700e+04
9.986000e+02,1.374170e+03,,4.880800e+02,1.374170e+04
9.996000e+02,1.490540e+03,,4.870800e+02,1.490540e+04
1.000600e+03,1.441580e+03,,4.860800e+02,1.441580e+04
1.001600e+03,1.443070e+03,,4.850800e+02,1.443070e+04
1.002600e+03,1.436120e+03,,4.840800e+02,1.436120e+04
1.003600e+03,1.435580e+03,,4.830800e+02,1.435580e+04
1.004600e+03,1.358230e+03,,4.820800e+02,1.358230e+04
1.005600e+03,1.425710e+03,,4.810800e+02,1.425710e+04
1.006600e+03,1.457520e+03,,4.800800e+02,1.457520e+04
1.007600e+03,1.413190e+03,,4.790800e+02,1.413190e+04
1.008600e+03,1.469300e+03,,4.780800e+02,1.469300e+04
1.009600e+03,1.456040e+03,,4.770800e+02,1.456040e+04
1.010600e+03,1.447390e+03,,4.760800e+02,1.447390e+04
1.011600e+03,1.441100e+03,,4.750800e+02,1.441100e+04
1.012600e+03,1.407460e+03,,4.740800e+02,1.407460e+04
1.013600e+03,1.450970e+03,,4.730800e+02,1.450970e+04
1.014600e+03,1.431850e+03,,4.720800e+02,1.431850e+04
1.015600e+03,1.482070e+03,,4.710800e+02,1.482070e+04
1.016600e+03,1.437200e+03,,4.700800e+02,1.437200e+04
1.017600e+03,1.484470e+03,,4.690800e+02,1.484470e+04
1.018600e+03,1.443400e+03,,4.680800e+02,1.443400e+04
1.019600e+03,1.473640e+03,,4.670800e+02,1.473640e+04
1.020600e+03,1.455370e+03,,4.660800e+02,1.455370e+04
1.021600e+03,1.413640e+03,,4.650800e+02,1.413640e+04
1.022600e+03,1.442580e+03,,4.640800e+02,1.442580e+04
1.023600e+03,1.458890e+03,,4.630800e+02,1.458890e+04
1.024600e+03,1.401280e+03,,4.620800e+02,1.401280e+04
1.025600e+03,1.458650e+03,,4.610800e+02,1.458650e+04
1.026600e+03,1.485870e+03,,4.600800e+02,1.485870e+04
1.027600e+03,1.496080e+03,,4.590800e+02,1.496080e+04
1.028600e+03,1.472750e+03,,4.580800e+02,1.472750e+04
1.029600e+03,1.442650e+03,,4.570800e+02,1.442650e+04
1.030600e+03,1.452580e+03,,4.560800e+02,1.452580e+04
1.031600e+03,1.424130e+03,,4.550800e+02,1.424130e+04
1.032600e+03,1.483070e+03,,4.540800e+02,1.483070e+04
1.033600e+03,1.444620e+03,,4.530800e+02,1.444620e+04
1.034600e+03,1.415580e+03,,4.520800e+02,1.415580e+04
1.035600e+03,1.501350e+03,,4.510800e+02,1.501350e+04
1.036600e+03,1.433600e+03,,4.500800e+02,1.433600e+04
1.037600e+03,1.438860e+03,,4.490800e+02,1.438860e+04
1.038600e+03,1.412430e+03,,4.480800e+02,1.412430e+04
1.039600e+03,1.546900e+03,,4.470800e+02,1.546900e+04
1.040600e+03,1.431610e+03,,4.460800e+02,1.431610e+04
1.041600e+03,1.456680e+03,,4.450800e+02,1.456680e+04
1.042600e+03,1.516590e+03,,4.440800e+02,1.516590e+04
1.043600e+03,1.545260e+03,,4.430800e+02,1.545260e+04
1.044600e+03,1.485450e+03,,4.420800e+02,1.485450e+04
1.045600e+03,1.379690e+03,,4.410800e+02,1.379690e+04
1.046600e+03,1.418820e+03,,4.400800e+02,1.418820e+04
1.047600e+03,1.491000e+03,,4.390800e+02,1.491000e+04
1.048600e+03,1.494800e+03,,4.380800e+02,1.494800e+04
1.049600e+03,1.497840e+03,,4.370800e+02,1.497840e+04
1.050600e+03,1.475320e+03,,4.360800e+02,1.475320e+04
1.051600e+03,1.409880e+03,,4.350800e+02,1.409880e+04
1.052600e+03,1.510340e+03,,4.340800e+02,1.510340e+04
1.053600e+03,1.437560e+03,,4.330800e+02,1.437560e+04
1.054600e+03,1.467720e+03,,4.320800e+02,1.467720e+04
1.055600e+03,1.479360e+03,,4.310800e+02,1.479360e+04
1.056600e+03,1.520830e+03,,4.300800e+02,1.520830e+04
1.057600e+03,1.422280e+03,,4.290800e+02,1.422280e+04
1.058600e+03,1.462320e+03,,4.280800e+02,1.462320e+04
1.059600e+03,1.515990e+03,,4.270800e+02,1.515990e+04
1.060600e+03,1.468540e+03,,4.260800e+02,1.468540e+04
1.061600e+03,1.430130e+03,,4.250800e+02,1.430130e+04
1.062600e+03,1.473760e+03,,4.240800e+02,1.473760e+04
1.063600e+03,1.492600e+03,,4.230800e+02,1.492600e+04
1.064600e+03,1.574420e+03,,4.220800e+02,1.574420e+04
1.065600e+03,1.542380e+03,,4.210800e+02,1.542380e+04
1.066600e+03,1.427890e+03,,4.200800e+02,1.427890e+04
1.067600e+03,1.528160e+03,,4.190800e+02,1.528160e+04
1.068600e+03,1.489900e+03,,4.180800e+02,1.489900e+04
1.069600e+03,1.525590e+03,,4.170800e+02,1.525590e+04
1.070600e+03,1.543270e+03,,4.160800e+02,1.543270e+04
1.071600e+03,1.509710e+03,,4.150800e+02,1.509710e+04
1.072600e+03,1.494590e+03,,4.140800e+02,1.494590e+04
1.073600e+03,1.597160e+03,,4.130800e+02,1.597160e+04
1.074600e+03,1.561240e+03,,4.120800e+02,1.561240e+04
1.075600e+03,1.592940e+03,,4.110800e+02,1.592940e+04
1.076600e+03,1.459040e+03,,4.100800e+02,1.459040e+04
1.077600e+03,1.494020e+03,,4.090800e+02,1.494020e+04
1.078600e+03,1.567590e+03,,4.080800e+02,1.567590e+04
1.079600e+03,1.499590e+03,,4.070800e+02,1.499590e+04
1.080600e+03,1.565140e+03,,4.060800e+02,1.565140e+04
1.081600e+03,1.516610e+03,,4.050800e+02,1.516610e+04
1.082600e+03,1.554120e+03,,4.040800e+02,1.554120e+04
1.083600e+03,1.501110e+03,,4.030800e+02,1.501110e+04
1.084600e+03,1.552150e+03,,4.020800e+02,1.552150e+04
1.085600e+03,1.629940e+03,,4.010800e+02,1.629940e+04
1.086600e+03,1.542870e+03,,4.000800e+02,1.542870e+04
1.087600e+03,1.589030e+03,,3.990800e+02,1.589030e+04
1.088600e+03,1.585070e+03,,3.980800e+02,1.585070e+04
1.089600e+03,1.606010e+03,,3.970800e+02,1.606010e+04
1.090600e+03,1.515780e+03,,3.960800e+02,1.515780e+04
1.091600e+03,1.554820e+03,,3.950800e+02,1.554820e+04
1.092600e+03,1.539820e+03,,3.940800e+02,1.539820e+04
1.093600e+03,1.532970e+03,,3.930800e+02,1.532970e+04
1.094600e+03,1.569330e+03,,3.920800e+02,1.569330e+04
1.095600e+03,1.513950e+03,,3.910800e+02,1.513950e+04
1.096600e+03,1.586720e+03,,3.900800e+02,1.586720e+04
1.097600e+03,1.620630e+03,,3.890800e+02,1.620630e+04
1.098600e+03,1.564290e+03,,3.880800e+02,1.564290e+04
1.099600e+03,1.596260e+03,,3.870800e+02,1.596260e+04
1.100600e+03,1.529470e+03,,3.860800e+02,1.529470e+04
1.101600e+03,1.585680e+03,,3.850800e+02,1.585680e+04
1.102600e+03,1.525300e+03,,3.840800e+02,1.525300e+04
1.103600e+03,1.527910e+03,,3.830800e+02,1.527910e+04
1.104600e+03,1.551980e+03,,3.820800e+02,1.551980e+04
1.105600e+03,1.552310e+03,,3.810800e+02,1.552310e+04
1.106600e+03,1.562190e+03,,3.800800e+02,1.562190e+04
1.107600e+03,1.562060e+03,,3.790800e+02,1.562060e+04
1.108600e+03,1.577260e+03,,3.780800e+02,1.577260e+04
1.109600e+03,1.516310e+03,,3.770800e+02,1.516310e+04
1.110600e+03,1.583900e+03,,3.760800e+02,1.583900e+04
1.111600e+03,1.531820e+03,,3.750800e+02,1.531820e+04
1.112600e+03,1.553430e+03,,3.740800e+02,1.553430e+04
1.113600e+03,1.536900e+03,,3.730800e+02,1.536900e+04
1.114600e+03,1.626450e+03,,3.720800e+02,1.626450e+04
1.115600e+03,1.574870e+03,,3.710800e+02,1.574870e+04
1.116600e+03,1.575340e+03,,3.700800e+02,1.575340e+04
1.117600e+03,1.621750e+03,,3.690800e+02,1.621750e+04
1.118600e+03,1.594790e+03,,3.680800e+02,1.594790e+04
1.119600e+03,1.562020e+03,,3.670800e+02,1.562020e+04
1.120600e+03,1.612730e+03,,3.660800e+02,1.612730e+04
1.121600e+03,1.638480e+03,,3.650800e+02,1.638480e+04
1.122600e+03,1.584880e+03,,3.640800e+02,1.584880e+04
1.123600e+03,1.580040e+03,,3.630800e+02,1.580040e+04
1.124600e+03,1.637490e+03,,3.620800e+02,1.637490e+04
1.125600e+03,1.626610e+03,,3.610800e+02,1.626610e+04
1.126600e+03,1.689890e+03,,3.600800e+02,1.689890e+04
1.127600e+03,1.519970e+03,,3.590800e+02,1.519970e+04
1.128600e+03,1.614060e+03,,3.580800e+02,1.614060e+04
1.129600e+03,1.626400e+03,,3.570800e+02,1.626400e+04
1.130600e+03,1.683130e+03,,3.560800e+02,1.683130e+04
1.131600e+03,1.686860e+03,,3.550800e+02,1.686860e+04
1.132600e+03,1.681630e+03,,3.540800e+02,1.681630e+04
1.133600e+03,1.632680e+03,,3.530800e+02,1.632680e+04
1.134600e+03,1.583650e+03,,3.520800e+02,1.583650e+04
1.135600e+03,1.604640e+03,,3.510800e+02,1.604640e+04
1.136600e+03,1.676950e+03,,3.500800e+02,1.676950e+04
1.137600e+03,1.651300e+03,,3.490800e+02,1.651300e+04
1.138600e+03,1.611680e+03,,3.480800e+02,1.611680e+04
1.139600e+03,1.649550e+03,,3.470800e+02,1.649550e+04
1.140600e+03,1.614200e+03,,3.460800e+02,1.614200e+04
1.141600e+03,1.692380e+03,,3.450800e+02,1.692380e+04
1.142600e+03,1.636500e+03,,3.440800e+02,1.636500e+04
1.143600e+03,1.685100e+03,,3.430800e+02,1.685100e+04
1.144600e+03,1.643440e+03,,3.420800e+02,1.643440e+04
1.145600e+03,1.695990e+03,,3.410800e+02,1.695990e+04
1.146600e+03,1.665870e+03,,3.400800e+02,1.665870e+04
1.147600e+03,1.670540e+03,,3.390800e+02,1.670540e+04
1.148600e+03,1.631850e+03,,3.380800e+02,1.631850e+04
1.149600e+03,1.722780e+03,,3.370800e+02,1.722780e+04
1.150600e+03,1.662080e+03,,3.360800e+02,1.662080e+04
1.151600e+03,1.678570e+03,,3.350800e+02,1.678570e+04
1.152600e+03,1.625520e+03,,3.340800e+02,1.625520e+04
1.153600e+03,1.669380e+03,,3.330800e+02,1.669380e+04
1.154600e+03,1.699440e+03,,3.320800e+02,1.699440e+04
1.155600e+03,1.633770e+03,,3.310800e+02,1.633770e+04
1.156600e+03,1.652950e+03,,3.300800e+02,1.652950e+04
1.157600e+03,1.737340e+03,,3.290800e+02,1.737340e+04
1.158600e+03,1.667890e+03,,3.280800e+02,1.667890e+04
1.159600e+03,1.692780e+03,,3.270800e+02,1.692780e+04
1.160600e+03,1.723060e+03,,3.260800e+02,1.723060e+04
1.161600e+03,1.717910e+03,,3.250800e+02,1.717910e+04
1.162600e+03,1.708830e+03,,3.240800e+02,1.708830e+04
1.163600e+03,1.696480e+03,,3.230800e+02,1.696480e+04
1.164600e+03,1.715150e+03,,3.220800e+02,1.715150e+04
1.165600e+03,1.788590e+03,,3.210800e+02,1.788590e+04
1.166600e+03,1.720550e+03,,3.200800e+02,1.720550e+04
1.167600e+03,1.705480e+03,,3.190800e+02,1.705480e+04
1.168600e+03,1.718470e+03,,3.180800e+02,1.718470e+04
1.169600e+03,1.724170e+03,,3.170800e+02,1.724170e+04
1.170600e+03,1.628940e+03,,3.160800e+02,1.628940e+04
1.171600e+03,1.749760e+03,,3.150800e+02,1.749760e+04
1.172600e+03,1.769040e+03,,3.140800e+02,1.769040e+04
1.173600e+03,1.820490e+03,,3.130800e+02,1.820490e+04
1.174600e+03,1.684810e+03,,3.120800e+02,1.684810e+04
1.175600e+03,1.708880e+03,,3.110800e+02,1.708880e+04
1.176600e+03,1.799130e+03,,3.100800e+02,1.799130e+04
1.177600e+03,1.738890e+03,,3.090800e+02,1.738890e+04
1.178600e+03,1.737880e+03,,3.080800e+02,1.737880e+04
1.179600e+03,1.753650e+03,,3.070800e+02,1.753650e+04
1.180600e+03,1.763670e+03,,3.060800e+02,1.763670e+04
1.181600e+03,1.752590e+03,,3.050800e+02,1.752590e+04
1.182600e+03,1.728710e+03,,3.040800e+02,1.728710e+04
1.183600e+03,1.696400e+03,,3.030800e+02,1.696400e+04
1.184600e+03,1.755350e+03,,3.020800e+02,1.755350e+04
1.185600e+03,1.694640e+03,,3.010800e+02,1.694640e+04
1.186600e+03,1.633330e+03,,3.000800e+02,1.633330e+04
1.187600e+03,1.598590e+03,,2.990800e+02,1.598590e+04
1.188600e+03,1.680770e+03,,2.980800e+02,1.680770e+04
1.189600e+03,1.585860e+03,,2.970800e+02,1.585860e+04
1.190600e+03,1.460360e+03,,2.960800e+02,1.460360e+04
1.191600e+03,1.499520e+03,,2.950800e+02,1.499520e+04
1.192600e+03,1.480420e+03,,2.940800e+02,1.480420e+04
1.193600e+03,1.438530e+03,,2.930800e+02,1.438530e+04
1.194600e+03,1.469410e+03,,2.920800e+02,1.469410e+04
1.195600e+03,1.599140e+03,,2.910800e+02,1.599140e+04
1.196600e+03,1.766000e+03,,2.900800e+02,1.766000e+04
1.197600e+03,2.018990e+03,,2.890800e+02,2.018990e+04
1.198600e+03,2.524030e+03,,2.880800e+02,2.524030e+04
1.199600e+03,3.299620e+03,,2.870800e+02,3.299620e+04
1.200600e+03,3.677350e+03,,2.860800e+02,3.677350e+04
1.201600e+03,3.674400e+03,,2.850800e+02,3.674400e+04
1.202600e+03,2.719280e+03,,2.840800e+02,2.719280e+04
1.203600e+03,1.649810e+03,,2.830800e+02,1.649810e+04
1.204600e+03,1.486010e+03,,2.820800e+02,1.486010e+04
1.205600e+03,1.370860e+03,,2.810800e+02,1.370860e+04
1.206600e+03,1.430050e+03,,2.800800e+02,1.430050e+04
1.207600e+03,1.371560e+03,,2.790800e+02,1.371560e+04
1.208600e+03,1.369700e+03,,2.780800e+02,1.369700e+04
1.209600e+03,1.381940e+03,,2.770800e+02,1.381940e+04
1.210600e+03,1.365860e+03,,2.760800e+02,1.365860e+04
1.211600e+03,1.481140e+03,,2.750800e+02,1.481140e+04
1.212600e+03,1.436590e+03,,2.740800e+02,1.436590e+04
1.213600e+03,1.467110e+03,,2.730800e+02,1.467110e+04
1.214600e+03,1.434800e+03,,2.720800e+02,1.434800e+04
1.215600e+03,1.450620e+03,,2.710800e+02,1.450620e+04
1.216600e+03,1.439500e+03,,2.700800e+02,1.439500e+04
1.217600e+03,1.411760e+03,,2.690800e+02,1.411760e+04
1.218600e+03,1.423060e+03,,2.680800e+02,1.423060e+04
1.219600e+03,1.424790e+03,,2.670800e+02,1.424790e+04
1.220600e+03,1.475660e+03,,2.660800e+02,1.475660e+04
1.221600e+03,1.436210e+03,,2.650800e+02,1.436210e+04
1.222600e+03,1.419610e+03,,2.640800e+02,1.419610e+04
1.223600e+03,1.366830e+03,,2.630800e+02,1.366830e+04
1.224600e+03,1.478690e+03,,2.620800e+02,1.478690e+04
1.225600e+03,1.452570e+03,,2.610800e+02,1.452570e+04
1.226600e+03,1.427940e+03,,2.600800e+02,1.427940e+04
1.227600e+03,1.461660e+03,,2.590800e+02,1.461660e+04
1.228600e+03,1.457090e+03,,2.580800e+02,1.457090e+04
1.229600e+03,1.468730e+03,,2.570800e+02,1.468730e+04
1.230600e+03,1.416760e+03,,2.560800e+02,1.416760e+04
1.231600e+03,1.409500e+03,,2.550800e+02,1.409500e+04
1.232600e+03,1.453770e+03,,2.540800e+02,1.453770e+04
1.233600e+03,1.419920e+03,,2.530800e+02,1.419920e+04
1.234600e+03,1.358990e+03,,2.520800e+02,1.358990e+04
1.235600e+03,1.462330e+03,,2.510800e+02,1.462330e+04
1.236600e+03,1.518070e+03,,2.500800e+02,1.518070e+04
1.237600e+03,1.477150e+03,,2.490800e+02,1.477150e+04
1.238600e+03,1.459830e+03,,2.480800e+02,1.459830e+04
1.239600e+03,1.454290e+03,,2.470800e+02,1.454290e+04
1.240600e+03,1.491770e+03,,2.460800e+02,1.491770e+04
1.241600e+03,1.462260e+03,,2.450800e+02,1.462260e+04
1.242600e+03,1.533720e+03,,2.440800e+02,1.533720e+04
1.243600e+03,1.499030e+03,,2.430800e+02,1.499030e+04
1.244600e+03,1.511960e+03,,2.420800e+02,1.511960e+04
1.245600e+03,1.502940e+03,,2.410800e+02,1.502940e+04
1.246600e+03,1.471480e+03,,2.400800e+02,1.471480e+04
1.247600e+03,1.528490e+03,,2.390800e+02,1.528490e+04
1.248600e+03,1.473270e+03,,2.380800e+02,1.473270e+04
1.249600e+03,1.486050e+03,,2.370800e+02,1.486050e+04
1.250600e+03,1.498460e+03,,2.360800e+02,1.498460e+04
1.251600e+03,1.477690e+03,,2.350800e+02,1.477690e+04
1.252600e+03,1.385540e+03,,2.340800e+02,1.385540e+04
1.253600e+03,1.439870e+03,,2.330800e+02,1.439870e+04
1.254600e+03,1.500540e+03,,2.320800e+02,1.500540e+04
1.255600e+03,1.519460e+03,,2.310800e+02,1.519460e+04
1.256600e+03,1.461960e+03,,2.300800e+02,1.461960e+04
1.257600e+03,1.483210e+03,,2.290800e+02,1.483210e+04
1.258600e+03,1.482330e+03,,2.280800e+02,1.482330e+04
1.259600e+03,1.476070e+03,,2.270800e+02,1.476070e+04
1.260600e+03,1.529390e+03,,2.260800e+02,1.529390e+04
1.261600e+03,1.489470e+03,,2.250800e+02,1.489470e+04
1.262600e+03,1.485510e+03,,2.240800e+02,1.485510e+04
1.263600e+03,1.548440e+03,,2.230800e+02,1.548440e+04
1.264600e+03,1.490380e+03,,2.220800e+02,1.490380e+04
1.265600e+03,1.501260e+03,,2.210800e+02,1.501260e+04
1.266600e+03,1.528210e+03,,2.200800e+02,1.528210e+04
1.267600e+03,1.490220e+03,,2.190800e+02,1.490220e+04
1.268600e+03,1.538610e+03,,2.180800e+02,1.538610e+04
1.269600e+03,1.602090e+03,,2.170800e+02,1.602090e+04
1.270600e+03,1.591340e+03,,2.160800e+02,1.591340e+04
1.271600e+03,1.562050e+03,,2.150800e+02,1.562050e+04
1.272600e+03,1.515960e+03,,2.140800e+02,1.515960e+04
1.273600e+03,1.583360e+03,,2.130800e+02,1.583360e+04
1.274600e+03,1.610910e+03,,2.120800e+02,1.610910e+04
1.275600e+03,1.553520e+03,,2.110800e+02,1.553520e+04
1.276600e+03,1.559640e+03,,2.100800e+02,1.559640e+04
1.277600e+03,1.604620e+03,,2.090800e+02,1.604620e+04
1.278600e+03,1.617870e+03,,2.080800e+02,1.617870e+04
1.279600e+03,1.600780e+03,,2.070800e+02,1.600780e+04
1.280600e+03,1.612630e+03,,2.060800e+02,1.612630e+04
1.281600e+03,1.596460e+03,,2.050800e+02,1.596460e+04
1.282600e+03,1.689900e+03,,2.040800e+02,1.689900e+04
1.283600e+03,1.573390e+03,,2.030800e+02,1.573390e+04
1.284600e+03,1.571730e+03,,2.020800e+02,1.571730e+04
1.285600e+03,1.594670e+03,,2.010800e+02,1.594670e+04
1.286600e+03,1.640410e+03,,2.000800e+02,1.640410e+04
1.287600e+03,1.567550e+03,,1.990800e+02,1.567550e+04
1.288600e+03,1.611290e+03,,1.980800e+02,1.611290e+04
1.289600e+03,1.596960e+03,,1.970800e+02,1.596960e+04
1.290600e+03,1.641190e+03,,1.960800e+02,1.641190e+04
1.291600e+03,1.667160e+03,,1.950800e+02,1.667160e+04
1.292600e+03,1.645060e+03,,1.940800e+02,1.645060e+04
1.293600e+03,1.676650e+03,,1.930800e+02,1.676650e+04
1.294600e+03,1.605890e+03,,1.920800e+02,1.605890e+04
1.295600e+03,1.655610e+03,,1.910800e+02,1.655610e+04
1.296600e+03,1.661780e+03,,1.900800e+02,1.661780e+04
1.297600e+03,1.693150e+03,,1.890800e+02,1.693150e+04
1.298600e+03,1.624780e+03,,1.880800e+02,1.624780e+04
1.299600e+03,1.588170e+03,,1.870800e+02,1.588170e+04
1.300600e+03,1.624860e+03,,1.860800e+02,1.624860e+04
1.301600e+03,1.673930e+03,,1.850800e+02,1.673930e+04
1.302600e+03,1.645740e+03,,1.840800e+02,1.645740e+04
1.303600e+03,1.638970e+03,,1.830800e+02,1.638970e+04
1.304600e+03,1.650560e+03,,1.820800e+02,1.650560e+04
1.305600e+03,1.748130e+03,,1.810800e+02,1.748130e+04
1.306600e+03,1.823400e+03,,1.800800e+02,1.823400e+04
1.307600e+03,1.776870e+03,,1.790800e+02,1.776870e+04
1.308600e+03,1.821890e+03,,1.780800e+02,1.821890e+04
1.309600e+03,1.830870e+03,,1.770800e+02,1.830870e+04
1.310600e+03,1.927130e+03,,1.760800e+02,1.927130e+04
1.311600e+03,1.940880e+03,,1.750800e+02,1.940880e+04
1.312600e+03,1.909370e+03,,1.740800e+02,1.909370e+04
1.313600e+03,1.832590e+03,,1.730800e+02,1.832590e+04
1.314600e+03,1.738150e+03,,1.720800e+02,1.738150e+04
1.315600e+03,1.712470e+03,,1.710800e+02,1.712470e+04
1.316600e+03,1.643660e+03,,1.700800e+02,1.643660e+04
1.317600e+03,1.648420e+03,,1.690800e+02,1.648420e+04
1.318600e+03,1.494160e+03,,1.680800e+02,1.494160e+04
1.319600e+03,1.447820e+03,,1.670800e+02,1.447820e+04
1.320600e+03,1.368060e+03,,1.660800e+02,1.368060e+04
1.321600e+03,1.251220e+03,,1.650800e+02,1.251220e+04
1.322600e+03,1.187190e+03,,1.640800e+02,1.187190e+04
1.323600e+03,1.228120e+03,,1.630800e+02,1.228120e+04
1.324600e+03,1.164640e+03,,1.620800e+02,1.164640e+04
1.325600e+03,1.271070e+03,,1.610800e+02,1.271070e+04
1.326600e+03,1.329850e+03,,1.600800e+02,1.329850e+04
1.327600e+03,1.611490e+03,,1.590800e+02,1.611490e+04
1.328600e+03,2.092600e+03,,1.580800e+02,2.092600e+04
1.329600e+03,2.855120e+03,,1.570800e+02,2.855120e+04
1.330600e+03,4.092450e+03,,1.560800e+02,4.092450e+04
1.331600e+03,5.668450e+03,,1.550800e+02,5.668450e+04
1.332600e+03,5.337870e+03,,1.540800e+02,5.337870e+04
1.333600e+03,3.395950e+03,,1.530800e+02,3.395950e+04
1.334600e+03,2.167900e+03,,1.520800e+02,2.167900e+04
1.335600e+03,1.458440e+03,,1.510800e+02,1.458440e+04
1.336600e+03,1.349380e+03,,1.500800e+02,1.349380e+04
1.337600e+03,1.229110e+03,,1.490800e+02,1.229110e+04
1.338600e+03,1.152170e+03,,1.480800e+02,1.152170e+04
1.339600e+03,1.084620e+03,,1.470800e+02,1.084620e+04
1.340600e+03,1.110220e+03,,1.460800e+02,1.110220e+04
1.341600e+03,1.024720e+03,,1.450800e+02,1.024720e+04
1.342600e+03,1.038340e+03,,1.440800e+02,1.038340e+04
1.343600e+03,1.036060e+03,,1.430800e+02,1.036060e+04
1.344600e+03,1.070200e+03,,1.420800e+02,1.070200e+04
1.345600e+03,1.013480e+03,,1.410800e+02,1.013480e+04
1.346600e+03,9.845120e+02,,1.400800e+02,9.845120e+03
1.347600e+03,9.459130e+02,,1.390800e+02,9.459130e+03
1.348600e+03,9.466340e+02,,1.380800e+02,9.466340e+03
1.349600e+03,9.959020e+02,,1.370800e+02,9.959020e+03
1.350600e+03,9.609210e+02,,1.360800e+02,9.609210e+03
1.351600e+03,9.693430e+02,,1.350800e+02,9.693430e+03
1.352600e+03,9.886870e+02,,1.340800e+02,9.886870e+03
1.353600e+03,1.000910e+03,,1.330800e+02,1.000910e+04
1.354600e+03,1.031340e+03,,1.320800e+02,1.031340e+04
1.355600e+03,1.074650e+03,,1.310800e+02,1.074650e+04
1.356600e+03,1.072060e+03,,1.300800e+02,1.072060e+04
1.357600e+03,1.076280e+03,,1.290800e+02,1.076280e+04
1.358600e+03,1.194500e+03,,1.280800e+02,1.194500e+04
1.359600e+03,1.238900e+03,,1.270800e+02,1.238900e+04
1.360600e+03,1.184380e+03,,1.260800e+02,1.184380e+04
1.361600e+03,1.187180e+03,,1.250800e+02,1.187180e+04
1.362600e+03,1.200070e+03,,1.240800e+02,1.200070e+04
1.363600e+03,1.086620e+03,,1.230800e+02,1.086620e+04
1.364600e+03,1.108110e+03,,1.220800e+02,1.108110e+04
1.365600e+03,1.000160e+03,,1.210800e+02,1.000160e+04
1.366600e+03,1.028910e+03,,1.200800e+02,1.028910e+04
1.367600e+03,9.418890e+02,,1.190800e+02,9.418890e+03
1.368600e+03,8.627430e+02,,1.180800e+02,8.627430e+03
1.369600e+03,7.462800e+02,,1.170800e+02,7.462800e+03
1.370600e+03,6.867650e+02,,1.160800e+02,6.867650e+03
1.371600e+03,6.351880e+02,,1.150800e+02,6.351880e+03
1.372600e+03,5.342180e+02,,1.140800e+02,5.342180e+03
1.373600e+03,4.831940e+02,,1.130800e+02,4.831940e+03
1.374600e+03,4.025200e+02,,1.120800e+02,4.025200e+03
1.375600e+03,4.135670e+02,,1.110800e+02,4.135670e+03
1.376600e+03,4.160290e+02,,1.100800e+02,4.160290e+03
1.377600e+03,4.343340e+02,,1.090800e+02,4.343340e+03
1.378600e+03,6.784200e+02,,1.080800e+02,6.784200e+03
1.379600e+03,1.171710e+03,,1.070800e+02,1.171710e+04
1.380600e+03,1.805850e+03,,1.060800e+02,1.805850e+04
1.381600e+03,3.180390e+03,,1.050800e+02,3.180390e+04
1.382600e+03,5.916050e+03,,1.040800e+02,5.916050e+04
1.383600e+03,5.374260e+03,,1.030800e+02,5.374260e+04
1.384600e+03,2.129650e+03,,1.020800e+02,2.129650e+04
1.385600e+03,7.057730e+02,,1.010800e+02,7.057730e+03
